query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
IOFJGDLB_00242	411483.FAEPRAA2165_02332	2.77e-114	327.0	COG0319@1|root,COG0319@2|Bacteria,1V6BU@1239|Firmicutes,24MQZ@186801|Clostridia,3WIDY@541000|Ruminococcaceae	2|Bacteria	S	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY	GO:0000469,GO:0000478,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0005488,GO:0006139,GO:0006355,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016072,GO:0016151,GO:0016787,GO:0016788,GO:0016892,GO:0016894,GO:0019219,GO:0019222,GO:0019538,GO:0022613,GO:0030490,GO:0031323,GO:0031326,GO:0031554,GO:0031564,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042274,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043244,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:2000112,GO:2001141	2.6.99.2,3.5.4.5	ko:K01489,ko:K03474,ko:K03595,ko:K07042	ko00240,ko00750,ko00983,ko01100,map00240,map00750,map00983,map01100	M00124	R01878,R02485,R05838,R08221	RC00074,RC00514,RC01476	ko00000,ko00001,ko00002,ko01000,ko03009,ko03029	-	-	-	UPF0054
IOFJGDLB_00546	411483.FAEPRAA2165_02196	1.75e-171	479.0	COG0217@1|root,COG0217@2|Bacteria,1TPP5@1239|Firmicutes,247NK@186801|Clostridia,3WHDN@541000|Ruminococcaceae	2|Bacteria	K	Transcriptional regulatory protein	yebC	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	-	-	-	-	-	-	-	-	-	Transcrip_reg
IOFJGDLB_00150	718252.FP2_19210	1.8e-129	369.0	COG2148@1|root,COG2148@2|Bacteria,1TQX9@1239|Firmicutes,24874@186801|Clostridia,3WHU2@541000|Ruminococcaceae	2|Bacteria	M	Bacterial sugar transferase	pglC	-	-	ko:K13012	-	-	-	-	ko00000,ko01005	-	-	-	Bac_transf
IOFJGDLB_01640	411483.FAEPRAA2165_00106	1.92e-177	495.0	COG0363@1|root,COG0363@2|Bacteria,1TP10@1239|Firmicutes,248HK@186801|Clostridia,3WH3N@541000|Ruminococcaceae	2|Bacteria	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion	nagB	-	3.1.1.31,3.5.99.6	ko:K01057,ko:K02564	ko00030,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00520,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R00765,R02035	RC00163,RC00537	ko00000,ko00001,ko00002,ko01000	-	-	-	Glucosamine_iso
IOFJGDLB_02784	411483.FAEPRAA2165_00742	5.35e-269	736.0	COG1186@1|root,COG1186@2|Bacteria,1TPSB@1239|Firmicutes,247KU@186801|Clostridia,3WG91@541000|Ruminococcaceae	2|Bacteria	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA	prfB	GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016149,GO:0019538,GO:0022411,GO:0032984,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02836	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
IOFJGDLB_01451	411483.FAEPRAA2165_00633	2.94e-77	233.0	COG0711@1|root,COG0711@2|Bacteria,1V97P@1239|Firmicutes,24JGQ@186801|Clostridia,3WK11@541000|Ruminococcaceae	2|Bacteria	C	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
IOFJGDLB_01731	411483.FAEPRAA2165_00216	1.16e-261	716.0	COG1087@1|root,COG1087@2|Bacteria,1TQ7N@1239|Firmicutes,247M9@186801|Clostridia,3WGSG@541000|Ruminococcaceae	2|Bacteria	M	UDP-glucose 4-epimerase	galE	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
IOFJGDLB_02467	411483.FAEPRAA2165_01115	3.09e-106	306.0	COG0698@1|root,COG0698@2|Bacteria,1V3HE@1239|Firmicutes,24JWT@186801|Clostridia,3WJA1@541000|Ruminococcaceae	2|Bacteria	G	Ribose 5-phosphate isomerase	rpiB	-	5.3.1.26,5.3.1.6	ko:K01808,ko:K01819	ko00030,ko00051,ko00052,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00052,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01056,R03240,R09030	RC00376,RC00434	ko00000,ko00001,ko00002,ko01000	-	-	iAF987.Gmet_1604	LacAB_rpiB
IOFJGDLB_01035	411483.FAEPRAA2165_03169	2.02e-63	194.0	COG3906@1|root,COG3906@2|Bacteria,1VF5Z@1239|Firmicutes,24V04@186801|Clostridia,3WMSX@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K07447	-	-	-	-	ko00000,ko01000	-	-	-	DUF1292
IOFJGDLB_02087	411483.FAEPRAA2165_02825	4.36e-199	550.0	COG0024@1|root,COG0024@2|Bacteria,1TQC1@1239|Firmicutes,248I8@186801|Clostridia,3WGEW@541000|Ruminococcaceae	2|Bacteria	E	Methionine aminopeptidase	map	-	3.4.11.18	ko:K01265	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M24
IOFJGDLB_02559	411483.FAEPRAA2165_01011	2.8e-92	270.0	COG0080@1|root,COG0080@2|Bacteria,1V1BS@1239|Firmicutes,24FSQ@186801|Clostridia,3WICR@541000|Ruminococcaceae	2|Bacteria	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	rplK	GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0006950,GO:0006996,GO:0007154,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0010467,GO:0015934,GO:0015968,GO:0016043,GO:0019538,GO:0019843,GO:0022411,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0032984,GO:0032991,GO:0033554,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0042594,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050896,GO:0051716,GO:0065003,GO:0070925,GO:0071496,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02867	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L11,Ribosomal_L11_N
IOFJGDLB_00145	748224.HMPREF9436_01269	6.38e-208	577.0	COG0540@1|root,COG0540@2|Bacteria,1TQ96@1239|Firmicutes,2496D@186801|Clostridia,3WG83@541000|Ruminococcaceae	2|Bacteria	F	Belongs to the ATCase OTCase family	pyrB	GO:0003674,GO:0003824,GO:0004070,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016741,GO:0016743,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	iZ_1308.Z5856	OTCace,OTCace_N
IOFJGDLB_02459	411483.FAEPRAA2165_01126	1.82e-198	551.0	2C6CR@1|root,2Z7X4@2|Bacteria,1UY2Y@1239|Firmicutes,24EJP@186801|Clostridia,3WIK3@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K07089	-	-	-	-	ko00000	-	-	-	ArsP_2
IOFJGDLB_01511	411483.FAEPRAA2165_00675	4.49e-54	169.0	COG1925@1|root,COG1925@2|Bacteria,1VYCG@1239|Firmicutes,251I2@186801|Clostridia,3WKJQ@541000|Ruminococcaceae	2|Bacteria	G	phosphocarrier, HPr family	ptsH	-	-	ko:K11189	-	-	-	-	ko00000,ko02000	4.A.2.1	-	-	PTS-HPr
IOFJGDLB_00763	411483.FAEPRAA2165_01964	7.11e-225	619.0	COG0572@1|root,COG0572@2|Bacteria,1TQ4V@1239|Firmicutes,249IT@186801|Clostridia,3WI74@541000|Ruminococcaceae	2|Bacteria	F	Phosphoribulokinase uridine kinase family	-	-	2.7.1.48	ko:K00876	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R00513,R00516,R00517,R00962,R00964,R00967,R00968,R00970,R01548,R01549,R01880,R02091,R02096,R02097,R02327,R02332,R02371,R02372,R08232	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	AAA_18,PRK
IOFJGDLB_01765	411483.FAEPRAA2165_00262	7.85e-244	671.0	COG0706@1|root,COG0706@2|Bacteria,1TQ0J@1239|Firmicutes,247V9@186801|Clostridia,3WHYT@541000|Ruminococcaceae	2|Bacteria	U	Membrane protein insertase, YidC Oxa1 family	yidC	GO:0005575,GO:0008150,GO:0009653,GO:0009987,GO:0016020,GO:0030154,GO:0030435,GO:0032502,GO:0043934,GO:0048646,GO:0048856,GO:0048869	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP
IOFJGDLB_01440	411483.FAEPRAA2165_00620	1.96e-171	478.0	COG0745@1|root,COG0745@2|Bacteria,1UDAQ@1239|Firmicutes,249RQ@186801|Clostridia,3WJ4F@541000|Ruminococcaceae	2|Bacteria	K	Response regulator receiver domain protein	kdpE	-	-	ko:K07667	ko02020,ko02024,map02020,map02024	M00454	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
IOFJGDLB_00363	411483.FAEPRAA2165_01572	0.0	1238.0	COG4716@1|root,COG4716@2|Bacteria,1TQZ6@1239|Firmicutes,248TZ@186801|Clostridia,3WGYT@541000|Ruminococcaceae	2|Bacteria	S	MCRA family	-	-	4.2.1.53	ko:K10254	-	-	-	-	ko00000,ko01000	-	-	-	MCRA
IOFJGDLB_00235	718252.FP2_07930	0.0	896.0	COG1066@1|root,COG1066@2|Bacteria,1TQ7Y@1239|Firmicutes,247TA@186801|Clostridia,3WG8G@541000|Ruminococcaceae	2|Bacteria	O	DNA-dependent ATPase involved in processing of recombination intermediates, plays a role in repairing DNA breaks. Stimulates the branch migration of RecA-mediated strand transfer reactions, allowing the 3' invading strand to extend heteroduplex DNA faster. Binds ssDNA in the presence of ADP but not other nucleotides, has ATPase activity that is stimulated by ssDNA and various branched DNA structures, but inhibited by SSB. Does not have RecA's homology-searching function	radA	-	-	ko:K04485	-	-	-	-	ko00000,ko03400	-	-	-	AAA_25,ATPase,ChlI,Lon_C
IOFJGDLB_02792	411483.FAEPRAA2165_00732	0.0	928.0	COG0493@1|root,COG0493@2|Bacteria,1TQ1A@1239|Firmicutes,248EK@186801|Clostridia,3WGEA@541000|Ruminococcaceae	2|Bacteria	C	glutamate synthase	gltA	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
IOFJGDLB_02190	411483.FAEPRAA2165_03034	3.96e-230	635.0	COG1135@1|root,COG1135@2|Bacteria,1TPPN@1239|Firmicutes,248PZ@186801|Clostridia,3WGFP@541000|Ruminococcaceae	2|Bacteria	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system	metN	-	-	ko:K02071	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	ABC_tran,NIL
IOFJGDLB_02214	411483.FAEPRAA2165_03064	2.45e-44	144.0	COG0236@1|root,COG0236@2|Bacteria,1VEE3@1239|Firmicutes,24QME@186801|Clostridia,3WKU1@541000|Ruminococcaceae	2|Bacteria	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	acpP	GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
IOFJGDLB_00989	411483.FAEPRAA2165_01700	1.18e-111	324.0	COG4708@1|root,COG4708@2|Bacteria,1V9YK@1239|Firmicutes,24N9H@186801|Clostridia,3WK3X@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	queT	-	-	-	-	-	-	-	-	-	-	-	QueT
IOFJGDLB_01442	411483.FAEPRAA2165_00622	0.0	987.0	COG0769@1|root,COG0769@2|Bacteria,1TPQE@1239|Firmicutes,248Q4@186801|Clostridia,3WHE3@541000|Ruminococcaceae	2|Bacteria	M	acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan	murE	-	6.3.2.10,6.3.2.13	ko:K01928,ko:K15792	ko00300,ko00550,map00300,map00550	-	R02788,R04617	RC00064,RC00090,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
IOFJGDLB_00522	411483.FAEPRAA2165_02169	1.29e-198	551.0	COG0575@1|root,COG0575@2|Bacteria,1UPNB@1239|Firmicutes,248BP@186801|Clostridia,3WH2Z@541000|Ruminococcaceae	2|Bacteria	I	Psort location CytoplasmicMembrane, score 10.00	cdsA	GO:0003674,GO:0003824,GO:0004605,GO:0005575,GO:0006139,GO:0006220,GO:0006221,GO:0006629,GO:0006644,GO:0006650,GO:0006655,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009117,GO:0009165,GO:0009987,GO:0016020,GO:0016024,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0019637,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044281,GO:0045017,GO:0046341,GO:0046471,GO:0046474,GO:0046483,GO:0046486,GO:0055086,GO:0070567,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.7.7.41	ko:K00981	ko00564,ko01100,ko01110,ko04070,map00564,map01100,map01110,map04070	M00093	R01799	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1397	CTP_transf_1
IOFJGDLB_02896	411483.FAEPRAA2165_03436	6.91e-200	553.0	COG1307@1|root,COG1307@2|Bacteria,1TSKD@1239|Firmicutes,24AE9@186801|Clostridia,3WI03@541000|Ruminococcaceae	2|Bacteria	S	EDD domain protein, DegV family	yitS	-	-	-	-	-	-	-	-	-	-	-	DegV
IOFJGDLB_02557	411483.FAEPRAA2165_01013	3.25e-44	144.0	COG0690@1|root,COG0690@2|Bacteria,1VK48@1239|Firmicutes,24UI4@186801|Clostridia,3WM9N@541000|Ruminococcaceae	2|Bacteria	U	Essential subunit of the Sec protein translocation channel SecYEG. Clamps together the 2 halves of SecY. May contact the channel plug during translocation	secE	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	ko:K03073	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecE
IOFJGDLB_00160	411483.FAEPRAA2165_02436	2.05e-311	851.0	COG1653@1|root,COG1653@2|Bacteria,1UZ65@1239|Firmicutes,24BTH@186801|Clostridia,3WICF@541000|Ruminococcaceae	2|Bacteria	G	Bacterial extracellular solute-binding protein	-	-	-	ko:K02027	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	SBP_bac_1,SBP_bac_8
IOFJGDLB_02772	411483.FAEPRAA2165_00756	1.11e-148	418.0	COG1974@1|root,COG1974@2|Bacteria,1TQ3H@1239|Firmicutes,24AXJ@186801|Clostridia,3WHGN@541000|Ruminococcaceae	2|Bacteria	K	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair	lexA	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	HTH_19,HTH_3,LexA_DNA_bind,Peptidase_S24
IOFJGDLB_02525	411483.FAEPRAA2165_01049	0.0	913.0	COG0773@1|root,COG0773@2|Bacteria,1TQ5H@1239|Firmicutes,2484K@186801|Clostridia,3WGQ1@541000|Ruminococcaceae	2|Bacteria	M	Belongs to the MurCDEF family	murC	-	6.3.2.4,6.3.2.8	ko:K01921,ko:K01924	ko00471,ko00473,ko00550,ko01100,ko01502,map00471,map00473,map00550,map01100,map01502	-	R01150,R03193	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
IOFJGDLB_02358	411483.FAEPRAA2165_02876	1.1e-124	355.0	COG1595@1|root,COG1595@2|Bacteria,1VB8F@1239|Firmicutes,24PH6@186801|Clostridia,3WKHH@541000|Ruminococcaceae	2|Bacteria	K	Belongs to the sigma-70 factor family. ECF subfamily	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
IOFJGDLB_00122	411483.FAEPRAA2165_02489	0.0	899.0	COG0174@1|root,COG0174@2|Bacteria,1TNZA@1239|Firmicutes,2489S@186801|Clostridia,3WGBE@541000|Ruminococcaceae	2|Bacteria	E	glutamine synthetase	glnA	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
IOFJGDLB_01768	411483.FAEPRAA2165_00266	0.0	1227.0	COG0445@1|root,COG0445@2|Bacteria,1TQ4B@1239|Firmicutes,247U2@186801|Clostridia,3WGGQ@541000|Ruminococcaceae	2|Bacteria	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34	gidA	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009314,GO:0009411,GO:0009416,GO:0009451,GO:0009628,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0050896,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	-	ko:K03495	-	-	R08701	RC00053,RC00209,RC00870	ko00000,ko03016,ko03036	-	-	-	GIDA,GIDA_assoc
IOFJGDLB_01171	411483.FAEPRAA2165_03476	2.91e-296	810.0	COG1253@1|root,COG1253@2|Bacteria,1TPN0@1239|Firmicutes,2489N@186801|Clostridia,3WGDS@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	tlyC	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	CBS,CorC_HlyC,DUF21
IOFJGDLB_02175	411483.FAEPRAA2165_03014	1.57e-107	311.0	COG4720@1|root,COG4720@2|Bacteria,1VBF6@1239|Firmicutes,25FRN@186801|Clostridia,3WSQ6@541000|Ruminococcaceae	2|Bacteria	S	Pfam:DUF3816	folT	-	-	-	-	-	-	-	-	-	-	-	ECF-ribofla_trS,ECF_trnsprt
IOFJGDLB_02783	718252.FP2_05110	7.32e-164	466.0	2E0TS@1|root,32WBE@2|Bacteria,1VBFI@1239|Firmicutes,24PTN@186801|Clostridia,3WIIS@541000|Ruminococcaceae	2|Bacteria	S	Prokaryotic RING finger family 1	-	-	-	-	-	-	-	-	-	-	-	-	DUF2628,Prok-RING_1,zinc_ribbon_2
IOFJGDLB_01741	411483.FAEPRAA2165_00230	2.23e-188	522.0	COG0340@1|root,COG0340@2|Bacteria,1VDES@1239|Firmicutes,24NB4@186801|Clostridia,3WM74@541000|Ruminococcaceae	2|Bacteria	H	biotin acetyl-CoA-carboxylase ligase	birA	GO:0000166,GO:0000976,GO:0000984,GO:0001017,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003824,GO:0004077,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0006082,GO:0006464,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009305,GO:0009374,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0017053,GO:0017076,GO:0017144,GO:0018130,GO:0018271,GO:0019538,GO:0019752,GO:0019842,GO:0030554,GO:0031406,GO:0032553,GO:0032555,GO:0032559,GO:0032787,GO:0032991,GO:0033218,GO:0033293,GO:0034641,GO:0035639,GO:0036094,GO:0036211,GO:0042364,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0043436,GO:0043565,GO:0043603,GO:0043604,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0046983,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0071704,GO:0072330,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901681,GO:1990837	2.7.1.33,6.3.4.15	ko:K01947,ko:K03524	ko00770,ko00780,ko01100,map00770,map00780,map01100	M00120	R01074,R02971,R03018,R04391,R05145	RC00002,RC00017,RC00043,RC00070,RC00096,RC02896	ko00000,ko00001,ko00002,ko01000,ko03000	-	-	-	BPL_C,BPL_LplA_LipB,HTH_11
IOFJGDLB_00247	411483.FAEPRAA2165_02326	6.75e-212	585.0	COG1082@1|root,COG1082@2|Bacteria,1UYRD@1239|Firmicutes,2498N@186801|Clostridia	2|Bacteria	G	TIM barrel	-	-	-	-	-	-	-	-	-	-	-	-	AP_endonuc_2
IOFJGDLB_01962	411483.FAEPRAA2165_02604	3.39e-276	756.0	COG0484@1|root,COG0484@2|Bacteria,1TP00@1239|Firmicutes,248EM@186801|Clostridia,3WH82@541000|Ruminococcaceae	2|Bacteria	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins	dnaJ	-	-	ko:K03686,ko:K05516	-	-	-	-	ko00000,ko03029,ko03036,ko03110	-	-	-	DnaJ,DnaJ_C,DnaJ_CXXCXGXG
