query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
HACLHHAG_00820	718252.FP2_05030	2.58e-113	325.0	COG0454@1|root,COG0456@2|Bacteria,1V4FY@1239|Firmicutes,25E88@186801|Clostridia,3WKDF@541000|Ruminococcaceae	2|Bacteria	K	Acetyltransferase (GNAT) domain	-	-	-	ko:K03830	-	-	-	-	ko00000,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_10,Acetyltransf_9
HACLHHAG_00904	718252.FP2_25170	1.25e-215	596.0	COG0472@1|root,COG0472@2|Bacteria,1TP8W@1239|Firmicutes,247S7@186801|Clostridia,3WHMP@541000|Ruminococcaceae	2|Bacteria	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan	mraY	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2.4.1.187,2.7.8.13	ko:K01000,ko:K05946	ko00550,ko01100,ko01502,ko05111,map00550,map01100,map01502,map05111	-	R05629,R05630	RC00002,RC02753	ko00000,ko00001,ko01000,ko01003,ko01011	9.B.146	GT26	-	Glycos_transf_4,MraY_sig1
HACLHHAG_00927	718252.FP2_24870	0.0	1280.0	COG1033@1|root,COG1033@2|Bacteria,1VSWA@1239|Firmicutes,247R6@186801|Clostridia,3WGDU@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K07003	-	-	-	-	ko00000	-	-	-	MMPL
HACLHHAG_00942	748224.HMPREF9436_01798	1.93e-140	403.0	COG2207@1|root,COG2207@2|Bacteria,1VEKW@1239|Firmicutes,24SZV@186801|Clostridia,3WM13@541000|Ruminococcaceae	2|Bacteria	K	transcriptional regulator AraC family	agpT	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18,HTH_AraC
HACLHHAG_01053	718252.FP2_26950	0.0	1351.0	COG0370@1|root,COG0370@2|Bacteria,1TP7E@1239|Firmicutes,24885@186801|Clostridia,3WGIX@541000|Ruminococcaceae	2|Bacteria	P	transporter of a GTP-driven Fe(2 ) uptake system	feoB	-	-	ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoB_C,FeoB_N,Gate
HACLHHAG_01238	718252.FP2_32330	6.67e-157	439.0	COG0637@1|root,COG0637@2|Bacteria,1V1DF@1239|Firmicutes,24DES@186801|Clostridia,3WS73@541000|Ruminococcaceae	2|Bacteria	S	IA, variant 3	-	-	5.4.2.6	ko:K01838	ko00500,map00500	-	R02728,R11310	RC00408	ko00000,ko00001,ko01000	-	-	-	HAD_2
HACLHHAG_01536	718252.FP2_07770	0.0	1228.0	COG1154@1|root,COG1154@2|Bacteria,1TP37@1239|Firmicutes,247P1@186801|Clostridia,3WGVF@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	dxs	-	2.2.1.7	ko:K01662	ko00730,ko00900,ko01100,ko01110,ko01130,map00730,map00900,map01100,map01110,map01130	M00096	R05636	RC00032	ko00000,ko00001,ko00002,ko01000	-	-	-	DXP_synthase_N,Transket_pyr,Transketolase_C
HACLHHAG_01548	428125.CLOLEP_03172	6.04e-10	60.5	2CPUI@1|root,32SJW@2|Bacteria,1VA9Y@1239|Firmicutes,24NK6@186801|Clostridia,3WK13@541000|Ruminococcaceae	2|Bacteria	S	stage III sporulation protein AD	spoIIIAD	-	-	ko:K06393	-	-	-	-	ko00000	-	-	-	SpoIIIAC
HACLHHAG_01611	718252.FP2_07000	1.15e-238	657.0	COG0709@1|root,COG0709@2|Bacteria,1TQCJ@1239|Firmicutes,247NS@186801|Clostridia,3WI1B@541000|Ruminococcaceae	2|Bacteria	H	Synthesizes selenophosphate from selenide and ATP	selD	-	2.7.9.3	ko:K01008	ko00450,ko01100,map00450,map01100	-	R03595	RC00002,RC02878	ko00000,ko00001,ko01000,ko03016	-	-	-	AIRS,AIRS_C,Pyr_redox_2
HACLHHAG_01635	1007096.BAGW01000014_gene1156	1.66e-77	253.0	COG3290@1|root,COG3290@2|Bacteria,1TS6E@1239|Firmicutes,24DDI@186801|Clostridia	2|Bacteria	T	GHKL domain	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c_5
HACLHHAG_01687	718252.FP2_19890	9.43e-162	452.0	COG4123@1|root,COG4123@2|Bacteria,1TQ25@1239|Firmicutes,249UH@186801|Clostridia,3WH2K@541000|Ruminococcaceae	2|Bacteria	S	Methyltransferase small domain	yabB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464	2.1.1.223	ko:K07461,ko:K15460	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	MTS
HACLHHAG_01933	411483.FAEPRAA2165_02975	4.7e-135	388.0	COG0169@1|root,COG0169@2|Bacteria,1UHR5@1239|Firmicutes,25ETW@186801|Clostridia,3WSJR@541000|Ruminococcaceae	2|Bacteria	E	dipicolinic acid synthetase, A subunit	spoVFA	-	-	ko:K06410	-	-	-	-	ko00000	-	-	-	2-Hacid_dh_C,AlaDh_PNT_C,DpaA_N
HACLHHAG_01936	718252.FP2_23230	1.13e-111	319.0	28YYK@1|root,2ZKRH@2|Bacteria,1W3K6@1239|Firmicutes,255EI@186801|Clostridia,3WR29@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_02034	718252.FP2_18590	2.66e-122	348.0	COG1896@1|root,COG1896@2|Bacteria,1UIAE@1239|Firmicutes,25EFH@186801|Clostridia,3WSPD@541000|Ruminococcaceae	2|Bacteria	S	Metal dependent phosphohydrolases with conserved 'HD' motif.	-	-	-	ko:K06950,ko:K06952,ko:K07023	-	-	-	-	ko00000	-	-	-	HD,HD_3
HACLHHAG_02045	1235797.C816_02628	1.29e-15	84.0	COG2770@1|root,COG5002@1|root,COG2770@2|Bacteria,COG5002@2|Bacteria,1TQ1H@1239|Firmicutes,247VG@186801|Clostridia,2N6JR@216572|Oscillospiraceae	2|Bacteria	T	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain	-	-	2.7.13.3	ko:K02484	-	-	-	-	ko00000,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
HACLHHAG_02053	718252.FP2_18390	0.0	1009.0	COG1640@1|root,COG1640@2|Bacteria,1W5VQ@1239|Firmicutes,25E46@186801|Clostridia,3WGN6@541000|Ruminococcaceae	2|Bacteria	G	Psort location Cytoplasmic, score	malQ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.4.1.25	ko:K00705	ko00500,ko01100,map00500,map01100	-	R05196	RC00049	ko00000,ko00001,ko01000	-	GH77	-	Glyco_hydro_77
HACLHHAG_00454	718252.FP2_01620	1.33e-280	772.0	COG0793@1|root,COG0793@2|Bacteria,1TPBI@1239|Firmicutes,248HZ@186801|Clostridia,3WGHH@541000|Ruminococcaceae	2|Bacteria	M	Belongs to the peptidase S41A family	ctpA	GO:0003674,GO:0003824,GO:0004175,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006508,GO:0006518,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008233,GO:0009653,GO:0009987,GO:0016787,GO:0019538,GO:0023052,GO:0030154,GO:0030288,GO:0030313,GO:0030435,GO:0031975,GO:0032502,GO:0033218,GO:0034641,GO:0042277,GO:0042597,GO:0042802,GO:0042803,GO:0043170,GO:0043603,GO:0043900,GO:0043902,GO:0043934,GO:0044237,GO:0044238,GO:0044464,GO:0046983,GO:0048518,GO:0048522,GO:0048646,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070011,GO:0071704,GO:0140096,GO:1900190,GO:1900192,GO:1901564	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ,PDZ_2,PG_binding_1,Peptidase_S41
HACLHHAG_01613	718252.FP2_06980	0.0	1513.0	COG1529@1|root,COG1529@2|Bacteria,1TP7U@1239|Firmicutes,248BV@186801|Clostridia,3WHIV@541000|Ruminococcaceae	2|Bacteria	C	Psort location CytoplasmicMembrane, score	xdhD	-	1.17.1.4	ko:K00087,ko:K12528	ko00230,ko00450,ko01100,ko01120,map00230,map00450,map01100,map01120	M00546	R01768,R02103,R07229	RC00143,RC02420	ko00000,ko00001,ko00002,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
HACLHHAG_00263	718252.FP2_12370	9.43e-298	812.0	COG2081@1|root,COG2081@2|Bacteria,1TR7U@1239|Firmicutes,2497W@186801|Clostridia,3WHRI@541000|Ruminococcaceae	2|Bacteria	S	Flavoprotein family	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	FAD_oxidored,HI0933_like
HACLHHAG_00139	718252.FP2_10480	0.0	1321.0	COG3250@1|root,COG3250@2|Bacteria,1TPDC@1239|Firmicutes,249UZ@186801|Clostridia,3WNYC@541000|Ruminococcaceae	2|Bacteria	G	Glycosyl hydrolase family 2, sugar binding domain protein	-	-	3.2.1.23,3.2.1.31	ko:K01190,ko:K01195	ko00040,ko00052,ko00511,ko00531,ko00600,ko00860,ko00944,ko00983,ko01100,ko01110,ko04142,map00040,map00052,map00511,map00531,map00600,map00860,map00944,map00983,map01100,map01110,map04142	M00014,M00076,M00077,M00078,M00129	R01105,R01478,R01678,R03355,R04783,R04979,R06114,R07818,R08127,R08260,R10830	RC00049,RC00055,RC00171,RC00452,RC00529,RC00530,RC00714,RC01251	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF4982,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N,Malectin
HACLHHAG_00273	718252.FP2_12500	3.04e-133	379.0	COG4657@1|root,COG4657@2|Bacteria,1VE3F@1239|Firmicutes,24PA9@186801|Clostridia,3WM1P@541000|Ruminococcaceae	2|Bacteria	C	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K03617	-	-	-	-	ko00000	-	-	-	Rnf-Nqr
HACLHHAG_00298	718252.FP2_13490	5.09e-264	725.0	COG0013@1|root,COG0013@2|Bacteria,1TSBZ@1239|Firmicutes,249VN@186801|Clostridia,3WHB1@541000|Ruminococcaceae	2|Bacteria	J	Threonine alanine tRNA ligase second additional domain protein	alaS_2	-	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
HACLHHAG_00301	411483.FAEPRAA2165_02648	8.5e-178	504.0	COG4905@1|root,COG4905@2|Bacteria,1V2HX@1239|Firmicutes,24B3D@186801|Clostridia,3WIV4@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	ABC_trans_CmpB
HACLHHAG_00387	718252.FP2_10110	3.33e-82	245.0	291HZ@1|root,2ZP4H@2|Bacteria,1W64S@1239|Firmicutes,256EU@186801|Clostridia,3WQKY@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_00495	718252.FP2_01950	2.67e-272	745.0	COG0420@1|root,COG0420@2|Bacteria,1TQY6@1239|Firmicutes,248VE@186801|Clostridia,3WH9B@541000|Ruminococcaceae	2|Bacteria	L	SbcCD cleaves DNA hairpin structures. These structures can inhibit DNA replication and are intermediates in certain DNA recombination reactions. The complex acts as a 3'- 5' double strand exonuclease that can open hairpins. It also has a 5' single-strand endonuclease activity	sbcD	-	-	ko:K03547	-	-	-	-	ko00000,ko03400	-	-	-	Metallophos,SbcD_C
HACLHHAG_00613	748224.HMPREF9436_02332	3.43e-245	677.0	COG1104@1|root,COG1104@2|Bacteria,1TP21@1239|Firmicutes,24888@186801|Clostridia,3WGVY@541000|Ruminococcaceae	2|Bacteria	E	aminotransferase class V	iscS	-	2.8.1.7	ko:K04487	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07460,R11528,R11529	RC01789,RC02313	ko00000,ko00001,ko01000,ko02048,ko03016,ko03029	-	-	-	Aminotran_5
HACLHHAG_00621	718252.FP2_15600	0.0	1325.0	COG4166@1|root,COG4166@2|Bacteria,1VRU1@1239|Firmicutes,255ES@186801|Clostridia,3WHC3@541000|Ruminococcaceae	2|Bacteria	E	Tat pathway signal sequence domain protein	-	-	-	ko:K02035,ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	SBP_bac_5,TAT_signal
HACLHHAG_00830	718252.FP2_05130	4.88e-128	364.0	COG0789@1|root,COG0789@2|Bacteria,1V7Z4@1239|Firmicutes,24IDK@186801|Clostridia,3WIF9@541000|Ruminococcaceae	2|Bacteria	K	Domain of unknown function (DUF1836)	racA	-	-	ko:K11686,ko:K13640,ko:K18997	-	-	-	-	ko00000,ko03000,ko03036	-	-	-	DUF1836,MerR_1,MerR_2
HACLHHAG_00897	718252.FP2_25240	2.79e-186	518.0	COG0561@1|root,COG0561@2|Bacteria,1TR16@1239|Firmicutes,248MW@186801|Clostridia,3WIKA@541000|Ruminococcaceae	2|Bacteria	S	Cof-like hydrolase	yidA	-	-	-	-	-	-	-	-	-	-	-	4HBT,Hydrolase_3
HACLHHAG_00979	718252.FP2_24330	2.3e-135	384.0	COG4915@1|root,COG4915@2|Bacteria,1U2SU@1239|Firmicutes,24B5W@186801|Clostridia,3WKZM@541000|Ruminococcaceae	2|Bacteria	S	5-bromo-4-chloroindolyl phosphate hydrolysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Halogen_Hydrol
HACLHHAG_01052	718252.FP2_26960	1.03e-27	100.0	28ZHZ@1|root,2ZM9E@2|Bacteria,1W50Q@1239|Firmicutes,255D3@186801|Clostridia,3WR9B@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_01061	718252.FP2_26870	0.0	949.0	COG0366@1|root,COG0366@2|Bacteria,1TQFJ@1239|Firmicutes,249Y3@186801|Clostridia,3WGMX@541000|Ruminococcaceae	2|Bacteria	G	Alpha amylase, catalytic domain protein	-	-	3.2.1.133,3.2.1.135,3.2.1.54,3.5.4.33	ko:K01208,ko:K11991	ko00500,ko01100,map00500,map01100	-	R02112,R03122,R10223,R11262	RC00477	ko00000,ko00001,ko01000,ko03016	-	GH13	-	Alpha-amylase,DUF1653,Malt_amylase_C
HACLHHAG_01072	718252.FP2_26760	9.87e-232	642.0	COG2755@1|root,COG2755@2|Bacteria	2|Bacteria	E	lipolytic protein G-D-S-L family	envE	-	3.1.4.46,3.2.1.18,3.2.1.8	ko:K01126,ko:K01181,ko:K01186	ko00511,ko00564,ko00600,ko04142,map00511,map00564,map00600,map04142	-	R01030,R01470,R04018	RC00017,RC00028,RC00077,RC00425	ko00000,ko00001,ko01000,ko02042	-	GH33	-	GHL10,Lipase_GDSL_2,RicinB_lectin_2,Ricin_B_lectin,SLH
HACLHHAG_01097	718252.FP2_26510	2.23e-167	470.0	COG2966@1|root,COG2966@2|Bacteria,1TSE8@1239|Firmicutes,24A25@186801|Clostridia,3WJWQ@541000|Ruminococcaceae	2|Bacteria	S	Putative threonine/serine exporter	thrE	-	-	-	-	-	-	-	-	-	-	-	ThrE,ThrE_2
HACLHHAG_01108	718252.FP2_26390	5.45e-82	243.0	COG1725@1|root,COG1725@2|Bacteria,1VA2B@1239|Firmicutes,24N57@186801|Clostridia,3WJT8@541000|Ruminococcaceae	2|Bacteria	K	helix_turn_helix gluconate operon transcriptional repressor	lexA	-	-	ko:K07979	-	-	-	-	ko00000,ko03000	-	-	-	GntR
HACLHHAG_01157	718252.FP2_25930	1.05e-152	429.0	COG4149@1|root,COG4149@2|Bacteria,1TRNA@1239|Firmicutes,24BR9@186801|Clostridia,3WIYG@541000|Ruminococcaceae	2|Bacteria	P	Molybdate ABC transporter	modB	-	3.6.3.29	ko:K02017,ko:K02018,ko:K15496	ko02010,map02010	M00189,M00423	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.6.5,3.A.1.8	-	-	ABC_tran,BPD_transp_1
HACLHHAG_01169	411483.FAEPRAA2165_01112	3.87e-154	450.0	2DF4U@1|root,2ZQGY@2|Bacteria,1UFDY@1239|Firmicutes,251JV@186801|Clostridia,3WMPS@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HACLHHAG_01174	718252.FP2_25740	2.01e-121	347.0	COG0440@1|root,COG0440@2|Bacteria,1V2AJ@1239|Firmicutes,24HZM@186801|Clostridia,3WJ0F@541000|Ruminococcaceae	2|Bacteria	E	Acetolactate synthase small	ilvN	GO:0003674,GO:0003824,GO:0003984,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005948,GO:0006082,GO:0006520,GO:0006549,GO:0006573,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009097,GO:0009099,GO:0009987,GO:0016053,GO:0016740,GO:0016744,GO:0019752,GO:0032991,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494,GO:1990234	2.2.1.6	ko:K01653,ko:K16785	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,ko02010,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230,map02010	M00019,M00570,M00582	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	iHN637.CLJU_RS10025	ACT,ACT_5,ALS_ss_C
HACLHHAG_01551	718252.FP2_07620	1.77e-204	566.0	COG3854@1|root,COG3854@2|Bacteria,1TQ23@1239|Firmicutes,248S2@186801|Clostridia,3WGH3@541000|Ruminococcaceae	2|Bacteria	S	stage III sporulation protein AA	spoIIIAA	-	-	ko:K06390	-	-	-	-	ko00000	-	-	-	AAA,T2SSE
HACLHHAG_01797	718252.FP2_05920	1.99e-152	429.0	COG1994@1|root,COG1994@2|Bacteria,1V6D4@1239|Firmicutes,24K0D@186801|Clostridia,3WJN0@541000|Ruminococcaceae	2|Bacteria	S	peptidase M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50
HACLHHAG_01799	718252.FP2_05940	6.11e-118	338.0	COG1386@1|root,COG1386@2|Bacteria,1V6HI@1239|Firmicutes,24JW7@186801|Clostridia,3WJD2@541000|Ruminococcaceae	2|Bacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	GO:0003674,GO:0005488,GO:0005515,GO:0042802	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
HACLHHAG_01817	718252.FP2_06140	1.24e-152	429.0	COG1564@1|root,COG1564@2|Bacteria,1VA0W@1239|Firmicutes,24NG6@186801|Clostridia,3WJUT@541000|Ruminococcaceae	2|Bacteria	H	thiamine pyrophosphokinase	thiN	-	2.7.6.2	ko:K00949	ko00730,ko01100,map00730,map01100	-	R00619	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	TPK_B1_binding,TPK_catalytic
HACLHHAG_01829	718252.FP2_06250	2.55e-65	198.0	COG1873@1|root,COG1873@2|Bacteria,1TUA5@1239|Firmicutes,259AT@186801|Clostridia,3WMB7@541000|Ruminococcaceae	2|Bacteria	S	sporulation protein, YlmC YmxH family	ylmC	-	-	-	-	-	-	-	-	-	-	-	PRC
HACLHHAG_01918	718252.FP2_23060	5.87e-180	505.0	COG1149@1|root,COG2878@1|root,COG1149@2|Bacteria,COG2878@2|Bacteria,1TQGD@1239|Firmicutes,24904@186801|Clostridia,3WIFS@541000|Ruminococcaceae	2|Bacteria	C	electron transport complex, RnfABCDGE type, B subunit	rnfB	-	1.14.13.208,1.8.99.2	ko:K00395,ko:K03616,ko:K15511	ko00362,ko00920,ko01100,ko01120,map00362,map00920,map01100,map01120	M00596	R00860,R04927,R08553,R09555	RC00007,RC01239,RC01739,RC02862	ko00000,ko00001,ko00002,ko01000	-	-	-	FeS,Fer4,Fer4_4,Fer4_9,NAD_binding_1
HACLHHAG_02028	718252.FP2_18650	2.71e-279	764.0	COG0426@1|root,COG0426@2|Bacteria,1TQE9@1239|Firmicutes,249CU@186801|Clostridia,3WI85@541000|Ruminococcaceae	2|Bacteria	C	Psort location Cytoplasmic, score	fprA	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct,Flavodoxin_1,Flavodoxin_5,Lactamase_B
HACLHHAG_02046	997296.PB1_14644	9.58e-05	50.8	COG0745@1|root,COG0745@2|Bacteria,1TPF7@1239|Firmicutes,4HA1M@91061|Bacilli,1ZBNB@1386|Bacillus	2|Bacteria	KT	May play the central regulatory role in sporulation. It may be an element of the effector pathway responsible for the activation of sporulation genes in response to nutritional stress. Spo0A may act in concert with spo0H (a sigma factor) to control the expression of some genes that are critical to the sporulation process	spo0A	GO:0000003,GO:0000156,GO:0000160,GO:0000910,GO:0003674,GO:0006355,GO:0007049,GO:0007154,GO:0007165,GO:0008150,GO:0008356,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016043,GO:0019219,GO:0019222,GO:0019954,GO:0022402,GO:0022603,GO:0022607,GO:0023052,GO:0030436,GO:0031323,GO:0031326,GO:0032502,GO:0032506,GO:0035556,GO:0042173,GO:0042710,GO:0043934,GO:0043937,GO:0043938,GO:0044010,GO:0044085,GO:0044764,GO:0045595,GO:0045597,GO:0045881,GO:0048518,GO:0048522,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051171,GO:0051252,GO:0051301,GO:0051704,GO:0051716,GO:0060089,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0090529,GO:0090604,GO:0090606,GO:1903506,GO:2000112,GO:2001141	-	ko:K07699	ko02020,ko02024,map02020,map02024	M00485	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Spo0A_C
HACLHHAG_02108	718252.FP2_21040	7.76e-116	333.0	COG1268@1|root,COG1268@2|Bacteria,1VAY6@1239|Firmicutes,24HTI@186801|Clostridia,3WRXS@541000|Ruminococcaceae	2|Bacteria	S	BioY family	bioY	-	-	ko:K03523	ko02010,map02010	M00581,M00582	-	-	ko00000,ko00001,ko00002,ko02000	2.A.88.1,2.A.88.2	-	-	BioY
HACLHHAG_02681	718252.FP2_20630	5.27e-282	773.0	COG0628@1|root,COG0628@2|Bacteria,1TQ84@1239|Firmicutes,248FS@186801|Clostridia,3WGFR@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
HACLHHAG_01815	718252.FP2_06120	0.0	1086.0	COG0515@1|root,COG2815@1|root,COG0515@2|Bacteria,COG2815@2|Bacteria,1TP3F@1239|Firmicutes,2492G@186801|Clostridia,3WGK8@541000|Ruminococcaceae	2|Bacteria	KLT	serine threonine protein kinase	prkC	-	2.7.11.1	ko:K08884,ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PASTA,Pkinase
HACLHHAG_00855	718252.FP2_05400	1.03e-302	828.0	COG0534@1|root,COG0534@2|Bacteria,1TNZN@1239|Firmicutes,247YX@186801|Clostridia,3WGVI@541000|Ruminococcaceae	2|Bacteria	V	MATE efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
HACLHHAG_01245	718252.FP2_32240	2.52e-162	459.0	COG0226@1|root,COG0226@2|Bacteria,1TQ5X@1239|Firmicutes,248QU@186801|Clostridia,3WIXR@541000|Ruminococcaceae	2|Bacteria	P	Phosphate binding protein	pstS	-	-	ko:K02040	ko02010,ko02020,ko05152,map02010,map02020,map05152	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	PBP_like,PBP_like_2
HACLHHAG_00556	718252.FP2_02610	1.66e-288	789.0	COG1686@1|root,COG1686@2|Bacteria,1TQN0@1239|Firmicutes,249B3@186801|Clostridia,3WHE1@541000|Ruminococcaceae	2|Bacteria	M	Belongs to the peptidase S11 family	dacF	GO:0003674,GO:0003824,GO:0004175,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.16.4	ko:K01286,ko:K07258	ko00550,ko01100,map00550,map01100	-	-	-	ko00000,ko00001,ko01000,ko01002,ko01011	-	-	-	PBP5_C,Peptidase_S11
HACLHHAG_00090	718252.FP2_14570	6.08e-194	539.0	COG1284@1|root,COG1284@2|Bacteria,1TRAU@1239|Firmicutes,249DE@186801|Clostridia,3WSC6@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
HACLHHAG_00185	718252.FP2_11410	1.62e-224	618.0	COG2267@1|root,COG2267@2|Bacteria,1TRM1@1239|Firmicutes,247J5@186801|Clostridia,3WHZJ@541000|Ruminococcaceae	2|Bacteria	I	Hydrolase, alpha beta domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
HACLHHAG_00297	718252.FP2_13480	0.0	1068.0	COG1640@1|root,COG1640@2|Bacteria,1W5VQ@1239|Firmicutes,25E46@186801|Clostridia,3WGN6@541000|Ruminococcaceae	2|Bacteria	G	Psort location Cytoplasmic, score	malQ	GO:0000023,GO:0000025,GO:0003674,GO:0003824,GO:0004133,GO:0004134,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005977,GO:0005984,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0009056,GO:0009311,GO:0009313,GO:0009987,GO:0015980,GO:0016052,GO:0016740,GO:0016757,GO:0016758,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046352,GO:0055114,GO:0071704,GO:1901575	2.4.1.18,2.4.1.25,3.2.1.196,5.4.99.15	ko:K00700,ko:K00705,ko:K02438,ko:K06044	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R01824,R02110,R02111,R05196,R09995	RC00049	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13,GH77	iECIAI1_1343.ECIAI1_3560,iECO111_1330.ECO111_4225,iECO26_1355.ECO26_4504,iEcE24377_1341.EcE24377A_3892,iJN678.malQ,iUMNK88_1353.UMNK88_4184,iYL1228.KPN_03786	Alpha-amylase,CBM_20,Glyco_hydro_77
