query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
IDJJGBAN_00666	657322.FPR_19780	3.24e-249	684.0	COG3191@1|root,COG3191@2|Bacteria,1TQHA@1239|Firmicutes,24CV6@186801|Clostridia,3WNCI@541000|Ruminococcaceae	2|Bacteria	EQ	Peptidase family S58	dmpA	-	3.4.11.19	ko:K01266	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S58
IDJJGBAN_02373	657322.FPR_10190	2.73e-203	562.0	COG3959@1|root,COG3959@2|Bacteria,1TT51@1239|Firmicutes,247IK@186801|Clostridia,3WGJB@541000|Ruminococcaceae	2|Bacteria	G	Transketolase, thiamine diphosphate binding domain	tktA	-	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
IDJJGBAN_00146	657322.FPR_30220	1.19e-180	502.0	COG0631@1|root,COG0631@2|Bacteria,1V6K5@1239|Firmicutes,24JD4@186801|Clostridia,3WJ4X@541000|Ruminococcaceae	2|Bacteria	T	serine threonine protein phosphatase	stp	-	3.1.3.16	ko:K20074	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C,PP2C_2
IDJJGBAN_00121	657322.FPR_30480	0.0	990.0	COG0497@1|root,COG0497@2|Bacteria,1TP99@1239|Firmicutes,247KB@186801|Clostridia,3WHDP@541000|Ruminococcaceae	2|Bacteria	L	May be involved in recombinational repair of damaged DNA	recN	GO:0000724,GO:0000725,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0008152,GO:0009295,GO:0009314,GO:0009432,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0030312,GO:0031668,GO:0033554,GO:0034641,GO:0042802,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0071944,GO:0090304,GO:1901360	-	ko:K03631,ko:K13582	ko04112,map04112	-	-	-	ko00000,ko00001,ko03400	-	-	-	AAA_23,SMC_N
IDJJGBAN_01838	657322.FPR_17950	2.92e-116	336.0	COG0576@1|root,COG0576@2|Bacteria,1V6G2@1239|Firmicutes,24MQK@186801|Clostridia,3WJK5@541000|Ruminococcaceae	2|Bacteria	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	GO:0000166,GO:0000774,GO:0001871,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005623,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009986,GO:0009987,GO:0009991,GO:0017076,GO:0030234,GO:0030246,GO:0030247,GO:0030312,GO:0030554,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0036094,GO:0040007,GO:0042594,GO:0044464,GO:0050790,GO:0050896,GO:0051082,GO:0051716,GO:0060589,GO:0060590,GO:0065007,GO:0065009,GO:0071496,GO:0071944,GO:0097159,GO:0098772,GO:1901265,GO:1901363,GO:2001065	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
IDJJGBAN_01263	657322.FPR_14650	8.61e-89	260.0	COG4416@1|root,COG4416@2|Bacteria,1VEMD@1239|Firmicutes,24MRR@186801|Clostridia,3WKJ0@541000|Ruminococcaceae	2|Bacteria	S	COG NOG18757 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
IDJJGBAN_02702	657322.FPR_13450	2.08e-111	320.0	2E0RM@1|root,335S7@2|Bacteria,1VJ0P@1239|Firmicutes,24T08@186801|Clostridia,3WMKS@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ATP-synt_I
IDJJGBAN_00089	748224.HMPREF9436_01589	0.0	1425.0	COG1529@1|root,COG1529@2|Bacteria,1TP7U@1239|Firmicutes,248BV@186801|Clostridia,3WHIV@541000|Ruminococcaceae	2|Bacteria	C	Psort location CytoplasmicMembrane, score	xdhD	-	1.17.1.4	ko:K00087,ko:K12528	ko00230,ko00450,ko01100,ko01120,map00230,map00450,map01100,map01120	M00546	R01768,R02103,R07229	RC00143,RC02420	ko00000,ko00001,ko00002,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
IDJJGBAN_02199	657322.FPR_12590	0.0	873.0	COG0104@1|root,COG0104@2|Bacteria,1TQ4C@1239|Firmicutes,247RN@186801|Clostridia,3WGUF@541000|Ruminococcaceae	2|Bacteria	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	GO:0003674,GO:0003824,GO:0004019,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046033,GO:0046040,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	-	Adenylsucc_synt
IDJJGBAN_01130	657322.FPR_03730	8.33e-182	506.0	COG0566@1|root,COG0566@2|Bacteria,1V3JP@1239|Firmicutes,248DV@186801|Clostridia,3WIQ9@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family	spoU	-	2.1.1.185	ko:K03218,ko:K03437	-	-	-	-	ko00000,ko01000,ko03009,ko03016	-	-	-	SpoU_methylase,SpoU_sub_bind
IDJJGBAN_01980	657322.FPR_11660	1.83e-33	115.0	COG1841@1|root,COG1841@2|Bacteria,1UG5U@1239|Firmicutes,24RUS@186801|Clostridia,3WKJT@541000|Ruminococcaceae	2|Bacteria	J	ribosomal protein	rpmD	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02907	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L30
IDJJGBAN_01352	748224.HMPREF9436_02894	1.96e-206	573.0	COG0540@1|root,COG0540@2|Bacteria,1TQ96@1239|Firmicutes,2496D@186801|Clostridia,3WG83@541000|Ruminococcaceae	2|Bacteria	F	Belongs to the ATCase OTCase family	pyrB	GO:0003674,GO:0003824,GO:0004070,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016741,GO:0016743,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	iZ_1308.Z5856	OTCace,OTCace_N
IDJJGBAN_01734	657322.FPR_09150	2.05e-257	707.0	COG1195@1|root,COG1195@2|Bacteria,1TP9U@1239|Firmicutes,247KY@186801|Clostridia,3WHXU@541000|Ruminococcaceae	2|Bacteria	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP	recF	GO:0000731,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006281,GO:0006302,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009295,GO:0009314,GO:0009411,GO:0009416,GO:0009432,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016020,GO:0018130,GO:0019438,GO:0031668,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901576	-	ko:K03629,ko:K07459	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	SMC_N
IDJJGBAN_00138	657322.FPR_30310	1.78e-30	108.0	2E555@1|root,32ZY3@2|Bacteria,1VEM4@1239|Firmicutes,24QNR@186801|Clostridia,3WKGF@541000|Ruminococcaceae	2|Bacteria	S	stage III sporulation protein AC	spoIIIAC	-	-	ko:K06392	-	-	-	-	ko00000	-	-	-	SpoIIIAC
IDJJGBAN_02710	657322.FPR_13370	7.64e-88	258.0	COG0355@1|root,COG0355@2|Bacteria,1TTR8@1239|Firmicutes,24JGD@186801|Clostridia,3WJUK@541000|Ruminococcaceae	2|Bacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033178,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045260,GO:0045261,GO:0045262,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	iHN637.CLJU_RS01195,iJN746.PP_5412,iSbBS512_1146.SbBS512_E4190	ATP-synt_DE,ATP-synt_DE_N
IDJJGBAN_01282	657322.FPR_14860	1.25e-213	591.0	COG2070@1|root,COG2070@2|Bacteria,1TPC3@1239|Firmicutes,24831@186801|Clostridia,3WGKK@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	fabK	-	1.3.1.9	ko:K02371	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00083	R04429,R04724,R04955,R04958,R04961,R04966,R04969,R07765	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	iHN637.CLJU_RS20775	NMO
IDJJGBAN_01726	657322.FPR_09070	5.97e-198	557.0	COG1847@1|root,COG1847@2|Bacteria,1V3IN@1239|Firmicutes,249EA@186801|Clostridia,3WHR4@541000|Ruminococcaceae	2|Bacteria	S	R3H domain protein	jag	-	-	ko:K06346	-	-	-	-	ko00000	-	-	-	Jag_N,KH_4,R3H
IDJJGBAN_00118	657322.FPR_30510	6.35e-98	285.0	COG0527@1|root,COG0527@2|Bacteria,1V6AQ@1239|Firmicutes,24PYP@186801|Clostridia,3WKNF@541000|Ruminococcaceae	2|Bacteria	E	ACT domain	lysC	GO:0003674,GO:0003824,GO:0004072,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006553,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016774,GO:0019202,GO:0019752,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046451,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.1.1.3,2.7.2.4	ko:K00928,ko:K12524	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480,R01773,R01775	RC00002,RC00043,RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,ACT,ACT_7
IDJJGBAN_01284	657322.FPR_14880	1.54e-218	603.0	COG0331@1|root,COG0331@2|Bacteria,1TPB7@1239|Firmicutes,247UF@186801|Clostridia,3WGWD@541000|Ruminococcaceae	2|Bacteria	I	malonyl CoA-acyl carrier protein transacylase	fabD	-	2.3.1.39	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	R01626,R11671	RC00004,RC00039,RC02727	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1
IDJJGBAN_01066	657322.FPR_03020	0.0	950.0	COG0366@1|root,COG0366@2|Bacteria,1TQFJ@1239|Firmicutes,249Y3@186801|Clostridia,3WGMX@541000|Ruminococcaceae	2|Bacteria	G	Alpha amylase, catalytic domain protein	-	-	3.2.1.133,3.2.1.135,3.2.1.54,3.5.4.33	ko:K01208,ko:K11991	ko00500,ko01100,map00500,map01100	-	R02112,R03122,R10223,R11262	RC00477	ko00000,ko00001,ko01000,ko03016	-	GH13	-	Alpha-amylase,DUF1653,Malt_amylase_C
IDJJGBAN_02208	657322.FPR_12680	5.13e-304	829.0	COG0148@1|root,COG0148@2|Bacteria,1TP2S@1239|Firmicutes,247TU@186801|Clostridia,3WGBH@541000|Ruminococcaceae	2|Bacteria	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	eno	-	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147	-	-	-	Enolase_C,Enolase_N
IDJJGBAN_00222	657322.FPR_29460	9.75e-315	856.0	COG4100@1|root,COG4100@2|Bacteria,1TQ88@1239|Firmicutes,247Y4@186801|Clostridia,3WGF6@541000|Ruminococcaceae	2|Bacteria	P	Cystathionine beta-lyase family protein involved in aluminum resistance	ynbB	GO:0003674,GO:0003824,GO:0003962,GO:0004123,GO:0016740,GO:0016765,GO:0016829,GO:0016846	4.4.1.1	ko:K01758	ko00260,ko00270,ko00450,ko01100,ko01130,ko01230,map00260,map00270,map00450,map01100,map01130,map01230	M00338	R00782,R01001,R02408,R04770,R04930,R09366	RC00056,RC00069,RC00348,RC00382,RC00710,RC01209,RC01210,RC01245,RC02303	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Met_gamma_lyase
IDJJGBAN_00839	657322.FPR_21500	0.0	1325.0	COG0826@1|root,COG0826@2|Bacteria,1TQS1@1239|Firmicutes,24909@186801|Clostridia,3WH8K@541000|Ruminococcaceae	2|Bacteria	O	Peptidase U32	ydcP	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	DUF3656,Peptidase_U32
IDJJGBAN_02687	657322.FPR_13610	1.3e-239	658.0	COG0673@1|root,COG0673@2|Bacteria,1TQSS@1239|Firmicutes,249QZ@186801|Clostridia,3WNFX@541000|Ruminococcaceae	2|Bacteria	S	Oxidoreductase NAD-binding domain protein	-	-	-	ko:K22230	ko00562,ko01120,map00562,map01120	-	R09954	RC00182	ko00000,ko00001,ko01000	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
IDJJGBAN_02541	657322.FPR_18510	1.37e-119	341.0	COG0454@1|root,COG0456@2|Bacteria,1V4Y1@1239|Firmicutes,24H0B@186801|Clostridia,3WKQG@541000|Ruminococcaceae	2|Bacteria	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
IDJJGBAN_01544	657322.FPR_05900	0.0	1691.0	COG3459@1|root,COG3459@2|Bacteria,1TQY8@1239|Firmicutes,248YP@186801|Clostridia,3WGK9@541000|Ruminococcaceae	2|Bacteria	G	Glycosyltransferase family 36	cbpA	-	2.4.1.20	ko:K00702	ko00500,ko01100,map00500,map01100	-	R00952	RC00049	ko00000,ko00001,ko01000	-	GT36	-	Glyco_hydro_36,Glyco_transf_36
IDJJGBAN_02449	657322.FPR_01410	2.53e-147	414.0	COG1974@1|root,COG1974@2|Bacteria,1TQ3H@1239|Firmicutes,24AXJ@186801|Clostridia,3WM48@541000|Ruminococcaceae	2|Bacteria	K	Psort location Cytoplasmic, score	lexA	-	3.4.21.88	ko:K01356	-	M00729	-	-	ko00000,ko00002,ko01000,ko01002,ko03400	-	-	-	HTH_19,HTH_3,HTH_31,Peptidase_S24
IDJJGBAN_00850	657322.FPR_21620	0.0	1253.0	COG3887@1|root,COG3887@2|Bacteria,1TPGP@1239|Firmicutes,2484R@186801|Clostridia,3WH8C@541000|Ruminococcaceae	2|Bacteria	T	domain protein	yybT	-	-	-	-	-	-	-	-	-	-	-	DHH,DHHA1
IDJJGBAN_02546	657322.FPR_18560	1.05e-276	756.0	COG1820@1|root,COG1820@2|Bacteria,1TPFK@1239|Firmicutes,2481N@186801|Clostridia,3WH26@541000|Ruminococcaceae	2|Bacteria	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family	nagA	-	3.5.1.25	ko:K01443	ko00520,ko01130,map00520,map01130	-	R02059	RC00166,RC00300	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
IDJJGBAN_01133	657322.FPR_03760	0.0	907.0	COG1206@1|root,COG1206@2|Bacteria,1TP67@1239|Firmicutes,24971@186801|Clostridia,3WGA0@541000|Ruminococcaceae	2|Bacteria	J	Catalyzes the folate-dependent formation of 5-methyl- uridine at position 54 (M-5-U54) in all tRNAs	trmFO	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	2.1.1.74	ko:K04094	-	-	-	-	ko00000,ko01000,ko03016,ko03036	-	-	-	GIDA
IDJJGBAN_01507	657322.FPR_06290	8.84e-305	830.0	COG0065@1|root,COG0065@2|Bacteria,1TPE5@1239|Firmicutes,2484F@186801|Clostridia,3WG9G@541000|Ruminococcaceae	2|Bacteria	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	leuC	-	4.2.1.33,4.2.1.35,4.2.1.85	ko:K01703,ko:K20452	ko00290,ko00660,ko00760,ko00966,ko01100,ko01110,ko01120,ko01210,ko01230,map00290,map00660,map00760,map00966,map01100,map01110,map01120,map01210,map01230	M00432,M00535	R03069,R03896,R03898,R03968,R04001,R08620,R08624,R08628,R08634,R08641,R08645,R10170	RC00497,RC00843,RC00976,RC00977,RC01041,RC01046,RC03072	br01601,ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS04465	Aconitase
IDJJGBAN_00786	657322.FPR_20950	0.0	1110.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia,3WGVP@541000|Ruminococcaceae	2|Bacteria	V	ABC-type multidrug transport system ATPase and permease	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
IDJJGBAN_00033	657322.FPR_31420	3.67e-226	622.0	COG0564@1|root,COG0564@2|Bacteria,1TPCM@1239|Firmicutes,247Y2@186801|Clostridia,3WGKV@541000|Ruminococcaceae	2|Bacteria	J	Responsible for synthesis of pseudouridine from uracil	rluD	GO:0000027,GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022607,GO:0022613,GO:0022618,GO:0031118,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042273,GO:0043170,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180	-	-	-	-	ko00000,ko01000,ko03009	-	-	iE2348C_1286.E2348C_2868,iECED1_1282.ECED1_3035,iECSF_1327.ECSF_2432	PseudoU_synth_2,S4
IDJJGBAN_02376	657322.FPR_10160	0.0	1147.0	COG0583@1|root,COG2365@1|root,COG0583@2|Bacteria,COG2365@2|Bacteria,1V851@1239|Firmicutes,24P75@186801|Clostridia,3WM6J@541000|Ruminococcaceae	2|Bacteria	K	Pfam:Y_phosphatase3C	-	GO:0000976,GO:0000984,GO:0000986,GO:0000987,GO:0001017,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0043565,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0097159,GO:1901363,GO:1990837	3.1.3.48	ko:K01104	-	-	-	-	ko00000,ko01000	-	-	-	HTH_1,LysR_substrate,Y_phosphatase3
IDJJGBAN_00091	657322.FPR_30780	1.84e-239	659.0	COG0709@1|root,COG0709@2|Bacteria,1TQCJ@1239|Firmicutes,247NS@186801|Clostridia,3WI1B@541000|Ruminococcaceae	2|Bacteria	H	Synthesizes selenophosphate from selenide and ATP	selD	-	2.7.9.3	ko:K01008	ko00450,ko01100,map00450,map01100	-	R03595	RC00002,RC02878	ko00000,ko00001,ko01000,ko03016	-	-	-	AIRS,AIRS_C,Pyr_redox_2
IDJJGBAN_00254	657322.FPR_29140	3.96e-234	646.0	COG2038@1|root,COG2038@2|Bacteria,1TPC1@1239|Firmicutes,25DH5@186801|Clostridia,3WGSW@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the synthesis of alpha-ribazole-5'-phosphate from nicotinate mononucleotide (NAMN) and 5,6- dimethylbenzimidazole (DMB)	cobT	GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009235,GO:0009236,GO:0009987,GO:0017144,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042364,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.4.2.21,6.3.5.11,6.3.5.9	ko:K00768,ko:K02224	ko00860,ko01100,ko01120,map00860,map01100,map01120	M00122	R04148,R05224,R05815	RC00010,RC00033,RC00063,RC01301	ko00000,ko00001,ko00002,ko01000	-	-	iSDY_1059.SDY_2242,iSF_1195.SF2059,iSFxv_1172.SFxv_2293,iS_1188.S2169	DBI_PRT
